ticker,name,category,display,technical_score,technical_tier,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,inverse_hs,inverse_hs_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,roe,pl,pvp,rank
PRIF11,PRIF11,ETF,PRIF11,9.8,A,0.0,Fraco,106.1,104.28,99.88,98.9,303976.5,False,0.0,False,0.0,False,0.0,True,0.85,True,0.8,False,False,0.43,127.51,0.0,999.0,999.0,376
BRFT11,BRFT11,ETF,BRFT11,9.8,A,0.0,Fraco,87.5,87.83,82.88,80.85,268625.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,4.13,91.05,0.0,999.0,999.0,377
E1OG34,E1OG34,BDR,EOG (BDR: E1OG34),9.8,A,3.0,OK,134.69,135.06,116.56,116.34,617762026.63,False,0.0,False,0.0,False,0.0,True,0.85,True,0.8,False,False,1.3,142.85,16.829,14.752464,2.4274592,378
A1RG34,A1RG34,BDR,ARGX (BDR: A1RG34),9.8,A,3.0,OK,807.55,757.07,815.83,783.91,349864571.81,False,0.0,False,0.0,True,1.0,True,0.7,True,0.7,False,False,1.5,852.28,20.154,41.306908,170.60387,379
GILD34,GILD34,BDR,GILD (BDR: GILD34),9.72,A,3.0,OK,136.3,139.2,130.61,126.07,846453413.85,False,0.0,False,0.0,True,0.65,True,0.55,False,0.0,True,False,1.04,142.97,40.655,20.103245,7.4509377,380
ITSA4,ITAUSA S.A.,BR_STOCK,ITSA4,9.7,A,5.0,Forte,13.56,13.91,12.33,11.69,493810467.28,False,0.0,False,0.0,True,0.8,False,0.0,True,0.6,False,False,1.4,15.24,17.571,9.162163,1.7127701,381
QQQI11,QQQI11,ETF,QQQI11,9.7,A,0.0,Fraco,94.1,90.49,93.08,92.53,445751.69,False,0.0,False,0.0,False,0.0,False,0.0,True,0.6,True,False,0.43,93.02,0.0,999.0,999.0,382
U1AI34,U1AI34,BDR,UA (BDR: U1AI34),9.7,A,0.0,Fraco,6.25,6.18,5.47,5.43,7278268.75,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,False,False,0.53,6.65,-30.394,999.0,1.8545995,383
G1FI34,G1FI34,BDR,GFI (BDR: G1FI34),9.7,A,5.0,Forte,46.2,46.65,44.99,41.74,206212132.61,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,False,False,1.71,52.97,51.931000000000004,11.725888,9.800593,384
S1RP34,S1RP34,BDR,SRPT (BDR: S1RP34),9.7,A,1.0,Fraco,23.03,19.76,20.47,19.79,107504757.14,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,True,False,1.84,23.7,-53.471999999999994,999.0,2.1192603,385
S1BS34,S1BS34,BDR,SBSW (BDR: S1BS34),9.7,A,2.0,Fraco,13.44,12.97,13.3,12.14,110624797.83,False,0.0,False,0.0,False,0.0,True,0.85,True,0.75,False,False,1.97,14.22,-10.2510005,999.0,7.9022226,386
BLAU3,BLAU FARMACÊUTICA S.A.,BR_STOCK,BLAU3,9.7,A,2.0,Fraco,10.58,10.53,9.94,9.77,3804567.97,False,0.0,False,0.0,False,0.0,True,0.85,True,0.75,False,False,1.98,11.84,13.469999999999999,8.265625,1.0757499,387
DASA3,DIAGNOSTICOS DA AMERICA S.A.,BR_STOCK,DASA3,9.7,A,0.0,Fraco,3.37,3.42,3.14,2.68,5977705.8,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,False,False,1.06,3.58,-15.303999,999.0,0.6135081,388
INEP4,INEPAR S.A. INDUSTRIA E CONSTRUCOES,BR_STOCK,INEP4,9.6,A,1.0,Fraco,2.0,1.46,1.28,1.33,256000.0,False,0.0,False,0.0,False,0.0,True,0.85,True,0.7,False,False,7.22,2.02,0.0,999.0,-0.04725898,389
BBGO11,BBGO11,ETF,BBGO11,9.6,A,0.0,Fraco,74.43,74.76,68.02,65.53,784789.92,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.63,79.25,0.0,999.0,999.0,390
BCIA11,BCIA11,ETF,BCIA11,9.6,A,0.0,Fraco,92.67,93.01,86.56,84.14,419146.4,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,True,False,0.85,96.34,0.0,999.0,999.0,391
VFCO34,VFCO34,BDR,VFC (BDR: VFCO34),9.6,A,3.0,OK,19.41,18.13,17.66,16.63,123280459.52,False,0.0,False,0.0,False,0.0,True,0.55,True,0.5,False,False,1.03,22.27,22.092,34.05263,2.0530992,392
CEBR5,CIA ENERGETICA DE BRASILIA,BR_STOCK,CEBR5,9.6,A,4.0,Forte,27.3,28.8,25.62,23.97,51870.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.67,29.45,18.968001,11.052631,2.1513002,393
PAGS34,PAGS34,BDR,PAGS (BDR: PAGS34),9.6,A,3.0,OK,10.41,10.08,9.87,9.61,36033350.44,False,0.0,False,0.0,False,0.0,True,0.7,True,0.85,False,False,1.1,11.54,14.456000999999999,7.2797203,0.99205273,394
M1SC34,M1SC34,BDR,MSCI (BDR: M1SC34),9.6,A,2.0,Fraco,582.14,561.99,562.06,560.84,264424294.57,False,0.0,False,0.0,False,0.0,True,0.55,True,0.75,False,False,0.77,621.29,0.0,33.303204,-15.298137,395
W1SO34,W1SO34,BDR,WSO (BDR: W1SO34),9.55,A,3.0,OK,432.06,397.85,375.32,383.15,89411792.07,False,0.0,False,0.0,True,0.7,True,0.85,True,0.8,False,False,0.36,459.0,18.595,35.79619,5.938561,396
CLOV34,CLOV34,BDR,CLOV (BDR: CLOV34),9.53,A,2.0,Fraco,2.68,2.11,2.43,2.53,12033580.86,False,0.0,False,0.0,True,0.65,True,0.85,True,0.6,True,False,0.82,2.78,-26.329002000000003,999.0,4.5042014,397
PKIN11,PKIN11,ETF,PKIN11,9.5,A,0.0,Fraco,120.56,119.74,119.65,117.34,104766.64,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.55,123.61,0.0,999.0,999.0,398
KNOX11,KNOX11,ETF,KNOX11,9.5,A,0.0,Fraco,102.5,102.12,99.27,98.47,60065.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.17,104.69,0.0,999.0,999.0,399
CAUT11,CAUT11,ETF,CAUT11,9.5,A,0.0,Fraco,100.0,98.75,95.84,95.33,240600.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.48,100.0,0.0,999.0,999.0,400
LLFT11,LLFT11,ETF,LLFT11,9.5,A,0.0,Fraco,113.25,111.74,108.67,107.18,346092.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.37,113.27,0.0,999.0,999.0,401
SPTW11,SPTW11,ETF,SPTW11,9.5,A,1.0,Fraco,39.67,39.67,36.64,35.15,197318.57,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.82,40.64,12.445,6.152295,0.6916813,402
IMBB11,IMBB11,ETF,IMBB11,9.5,A,0.0,Fraco,149.21,147.04,142.91,141.33,324382.55,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.37,150.15,0.0,999.0,999.0,403
KNHY11,KNHY11,ETF,KNHY11,9.5,A,1.0,Fraco,99.88,98.14,95.41,94.59,2353272.62,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.78,100.79,0.0,6.999299,999.0,404
TMPS11,TMPS11,ETF,TMPS11,9.5,A,1.0,Fraco,77.66,73.45,69.63,68.05,485608.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.04,77.96,0.0,16.112034,999.0,405
SIVR39,ABRDN PHYSICAL SILVER SHARES ETF,BDR,SIVR (BDR: SIVR39),9.5,A,0.0,Fraco,73.69,73.79,66.86,59.71,216786407.48,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,False,False,2.07,78.96,0.0,999.0,999.0,406
MANA11,MANA11,ETF,MANA11,9.5,A,1.0,Fraco,9.41,9.13,8.7,8.51,1306230.31,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.88,9.51,0.0,5.773006,999.0,407
NSLU11,NSLU11,ETF,NSLU11,9.5,A,0.0,Fraco,189.47,185.74,181.22,172.81,94166.59,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.65,190.95,0.0,999.0,999.0,408
RBVA11,RBVA11,ETF,RBVA11,9.5,A,1.0,Fraco,9.77,9.71,9.47,9.12,1147662.41,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.71,9.94,15.454,999.0,0.8932164,409
FGAA11,FGAA11,ETF,FGAA11,9.5,A,0.0,Fraco,9.19,9.16,8.69,8.44,2147693.71,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.15,9.31,0.0,999.0,999.0,410
P1LD34,P1LD34,BDR,PLD (BDR: P1LD34),9.5,A,3.0,OK,142.9,136.59,129.65,124.25,233104043.14,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.5,145.44,6.844,35.904522,2.4872503,411
AAZQ11,AAZQ11,ETF,AAZQ11,9.5,A,0.0,Fraco,8.22,8.11,7.78,7.53,263631.85,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.68,8.37,0.0,999.0,999.0,412
BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,BR_STOCK,BBSE3,9.5,A,4.0,Forte,34.83,34.73,33.09,32.35,138181066.26,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.88,36.42,75.649,7.348102,5.3485875,413
SFIX11,SFIX11,ETF,SFIX11,9.5,A,0.0,Fraco,109.4,107.47,104.48,104.13,140469.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.74,110.55,0.0,999.0,999.0,414
B5P211,B5P211,ETF,B5P211,9.5,A,0.0,Fraco,107.17,105.42,102.37,101.22,44314901.41,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,3.33,107.44,0.0,999.0,999.0,415
KNCR11,KNCR11,ETF,KNCR11,9.5,A,2.0,Fraco,106.04,104.13,101.07,99.35,26468750.67,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.32,106.48,15.479000000000001,8.770885,1.051275,416
BTLG11,BTLG11,ETF,BTLG11,9.5,A,0.0,Fraco,103.6,102.76,100.52,98.82,14508868.99,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.22,104.48,8.615,95.66021,1.0016533,417
BODB11,BODB11,ETF,BODB11,9.5,A,0.0,Fraco,7.88,7.8,7.34,7.14,605120.97,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.47,7.99,0.0,999.0,999.0,418
MCCI11,MCCI11,ETF,MCCI11,9.5,A,1.0,Fraco,95.79,94.25,88.58,86.32,9878439.63,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.49,97.58,0.0,9.148997,999.0,419
LFTS11,LFTS11,ETF,LFTS11,9.5,A,0.0,Fraco,152.34,150.35,146.25,144.28,11973619.03,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.5,152.29,0.0,999.0,999.0,420
KNIP11,KNIP11,ETF,KNIP11,9.5,A,1.0,Fraco,92.88,90.39,86.82,85.32,8849884.78,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.9,94.04,0.0,8.352518,999.0,421
HGBR11,HGBR11,ETF,HGBR11,9.5,A,0.0,Fraco,53.86,53.25,51.99,51.92,1475117.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.41,55.21,0.0,999.0,999.0,422
AFHI11,AFHI11,ETF,AFHI11,9.5,A,1.0,Fraco,97.4,94.94,91.98,90.1,516512.21,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.86,97.47,0.0,8.943985,999.0,423
XPSF11,XPSF11,ETF,XPSF11,9.5,A,1.0,Fraco,6.65,6.65,6.27,6.08,192337.95,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.51,6.74,0.0,4.130435,999.0,424
ISEN11,ISEN11,ETF,ISEN11,9.5,A,0.0,Fraco,113.45,111.89,108.92,107.44,4777379.37,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.69,114.0,0.0,999.0,999.0,425
TBIL39,GLOBAL X 1-3 MONTH T-BILL ETF,BDR,TBIL (BDR: TBIL39),9.5,A,0.0,Fraco,49.89,49.72,49.36,49.17,82489921.03,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.86,49.89,0.0,999.0,999.0,426
ISET11,ISET11,ETF,ISET11,9.5,A,0.0,Fraco,112.4,111.29,108.39,106.94,781067.61,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.59,114.8,0.0,999.0,999.0,427
PACG11,PACG11,ETF,PACG11,9.5,A,0.0,Fraco,115.34,113.46,110.29,109.09,807725.99,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.77,116.03,0.0,999.0,999.0,428
S2TA34,S2TA34,BDR,STAG (BDR: S2TA34),9.5,A,2.0,Fraco,38.55,37.92,37.57,36.83,49391068.57,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.1,39.99,6.915,29.88372,2.0478086,429
A1NE34,A1NE34,BDR,ANET (BDR: A1NE34),9.5,A,4.0,Forte,147.06,144.81,139.43,138.34,5184866686.64,False,0.0,False,0.0,False,0.0,True,0.85,True,0.65,False,False,4.37,179.8,31.4,50.53608,14.937531,430
GCRI11,GCRI11,ETF,GCRI11,9.5,A,1.0,Fraco,68.1,66.91,62.78,61.62,260891.09,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.68,69.99,0.0,5.875755,999.0,431
KNUQ11,KNUQ11,ETF,KNUQ11,9.5,A,1.0,Fraco,105.05,103.11,99.79,98.34,7566646.67,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.68,105.88,0.0,7.4928675,999.0,432
RECR11,RECR11,ETF,RECR11,9.5,A,1.0,Fraco,82.32,80.48,77.05,76.73,2783403.83,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.88,84.2,0.0,7.671948,999.0,433
KCRE11,KCRE11,ETF,KCRE11,9.5,A,1.0,Fraco,9.33,8.87,8.4,8.26,428302.98,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.8,9.44,0.0,7.404762,999.0,434
XPLG11,XPLG11,ETF,XPLG11,9.5,A,1.0,Fraco,100.09,99.87,98.77,96.93,5993789.34,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.69,101.16,0.0,19.780632,999.0,435
S2UI34,S2UI34,BDR,SUI (BDR: S2UI34),9.5,A,2.0,Fraco,125.92,129.93,125.96,125.28,77681431.99,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,True,False,0.73,131.18,0.25099998,999.0,2.2353587,436
A1FL34,A1FL34,BDR,AFL (BDR: A1FL34),9.5,A,5.0,Forte,113.4,111.47,110.45,108.94,152259687.25,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.59,117.06,16.469,12.974829,1.9323177,437
EQIR11,EQIR11,ETF,EQIR11,9.5,A,1.0,Fraco,8.66,8.53,7.93,7.73,163007.18,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,4.27,8.8,0.0,9.212766,999.0,438
ISTT11,ISTT11,ETF,ISTT11,9.5,A,0.0,Fraco,1093.29,1081.39,1054.45,1050.35,1610416.23,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.26,1098.03,0.0,999.0,999.0,439
RBIF11,RBIF11,ETF,RBIF11,9.5,A,0.0,Fraco,77.98,77.91,73.1,71.22,222476.95,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.16,78.5,0.0,999.0,999.0,440
RBHY11,RBHY11,ETF,RBHY11,9.5,A,1.0,Fraco,79.2,78.13,74.18,72.61,493336.78,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.54,79.64,0.0,6.6387253,999.0,441
IBOB11,IBOB11,ETF,IBOB11,9.5,A,0.0,Fraco,154.28,153.66,139.17,132.84,653838.63,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.3,164.21,0.0,999.0,999.0,442
BRCO11,BRCO11,ETF,BRCO11,9.5,A,0.0,Fraco,119.1,116.6,113.69,110.97,6467844.52,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.94,118.0,0.0,999.0,999.0,443
CRAA11,CRAA11,ETF,CRAA11,9.5,A,0.0,Fraco,101.78,101.43,94.47,92.38,357146.02,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.43,102.99,0.0,999.0,999.0,444
PACB11,PACB11,ETF,PACB11,9.5,A,0.0,Fraco,10.98,10.82,10.52,10.4,140181.65,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.2,11.22,0.0,999.0,999.0,445
CDII11,CDII11,ETF,CDII11,9.5,A,0.0,Fraco,103.82,102.29,101.71,100.4,6631710.12,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.91,104.12,0.0,999.0,999.0,446
SNEL11,SNEL11,ETF,SNEL11,9.5,A,0.0,Fraco,8.54,8.45,8.2,8.08,5043382.38,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.72,8.56,0.0,22.473684,999.0,447
ALZC11,ALZC11,ETF,ALZC11,9.5,A,0.0,Fraco,7.75,7.71,7.43,7.29,125542.25,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.51,7.85,0.0,21.527777,999.0,448
VCRA11,VCRA11,ETF,VCRA11,9.5,A,0.0,Fraco,63.98,63.51,60.59,59.08,336342.86,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.64,64.94,0.0,999.0,999.0,449
GTWR11,GTWR11,ETF,GTWR11,9.5,A,1.0,Fraco,84.86,83.67,78.04,75.74,273758.36,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.35,86.77,0.0,4.8436074,999.0,450
SNFZ11,SNFZ11,ETF,SNFZ11,9.5,A,0.0,Fraco,9.75,9.65,9.44,9.31,250926.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.9,9.8,0.0,999.0,999.0,451
LTNB11,LTNB11,ETF,LTNB11,9.5,A,0.0,Fraco,111.2,110.08,107.92,106.53,51263.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.37,111.9,0.0,999.0,999.0,452
AJFI11,AJFI11,ETF,AJFI11,9.5,A,0.0,Fraco,8.3,8.22,7.89,7.7,177835.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.59,8.4,0.0,999.0,999.0,453
HSAF11,HSAF11,ETF,HSAF11,9.5,A,1.0,Fraco,80.12,78.97,75.51,74.24,256143.65,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.27,81.34,0.0,7.7710958,999.0,454
MCRE11,MCRE11,ETF,MCRE11,9.5,A,1.0,Fraco,9.61,9.44,8.89,8.62,2295540.62,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.83,9.8,0.0,8.008332,999.0,455
IB5M11,IB5M11,ETF,IB5M11,9.5,A,0.0,Fraco,124.76,122.66,119.33,118.06,2050680.16,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.13,126.14,0.0,999.0,999.0,456
HGBS11,HGBS11,ETF,HGBS11,9.5,A,4.0,Forte,20.45,20.3,19.56,19.11,3194699.12,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.92,20.88,13.068,18.59091,0.88329303,457
KNSC11,KNSC11,ETF,KNSC11,9.5,A,1.0,Fraco,9.1,8.88,8.49,8.35,6807646.59,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.99,9.24,0.0,8.750001,999.0,458
BTCI11,BTCI11,ETF,BTCI11,9.5,A,1.0,Fraco,9.4,9.23,9.0,8.86,3058524.88,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.99,9.54,0.0,12.702702,0.9036723,459
RBRX11,RBRX11,ETF,RBRX11,9.5,A,0.0,Fraco,8.72,8.57,8.0,7.78,3727608.27,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.21,8.87,0.0,33.538464,999.0,460
SVAL11,SVAL11,ETF,SVAL11,9.5,A,0.0,Fraco,140.3,136.72,135.77,133.54,184634.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.49,142.88,0.0,999.0,999.0,461
WHGR11,WHGR11,ETF,WHGR11,9.5,A,1.0,Fraco,9.54,9.34,8.85,8.61,218523.24,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.81,9.58,0.0,7.338462,999.0,462
ALZR11,ALZR11,ETF,ALZR11,9.5,A,1.0,Fraco,10.6,10.54,10.36,10.15,1898979.47,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.91,10.65,0.0,9.724771,999.0,463
VRTM11,VRTM11,ETF,VRTM11,9.5,A,1.0,Fraco,7.26,7.19,6.77,6.61,125917.44,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.76,7.38,0.0,6.0499997,999.0,464
HGRE11,HGRE11,ETF,HGRE11,9.5,A,1.0,Fraco,130.38,125.13,119.52,116.05,2292602.01,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.74,130.5,2.2640000000000002,18.599144,0.7902537,465
BTHF11,BTHF11,ETF,BTHF11,9.5,A,1.0,Fraco,9.35,9.29,8.67,8.42,2653782.56,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.94,9.44,0.0,12.635136,999.0,466
KNHF11,KNHF11,ETF,KNHF11,9.5,A,1.0,Fraco,97.8,97.72,92.76,90.53,4067306.53,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.98,99.5,0.0,7.6585746,999.0,467
CPTI11,CPTI11,ETF,CPTI11,9.5,A,0.0,Fraco,88.61,88.29,83.29,81.03,10483537.78,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,4.99,89.39,0.0,999.0,999.0,468
PMIS11,PMIS11,ETF,PMIS11,9.5,A,0.0,Fraco,8.0,7.99,7.72,7.54,274104.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.54,8.1,0.0,999.0,999.0,469
RZAT11,RZAT11,ETF,RZAT11,9.5,A,1.0,Fraco,98.88,91.63,86.62,85.39,2543094.65,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.87,99.79,0.0,8.226289,999.0,470
VCJR11,VCJR11,ETF,VCJR11,9.5,A,1.0,Fraco,78.9,78.3,75.31,74.47,2691989.15,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.81,80.63,0.0,6.6638513,999.0,471
HABT11,HABT11,ETF,HABT11,9.5,A,0.0,Fraco,75.59,75.1,71.23,71.11,1693971.82,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.12,77.84,0.0,999.0,999.0,472
VRTA11,VRTA11,ETF,VRTA11,9.5,A,1.0,Fraco,76.99,76.57,74.74,73.39,2698114.48,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.31,78.64,8.1949994,11.433025,0.8444571,473
CCME11,CCME11,ETF,CCME11,9.5,A,1.0,Fraco,9.03,8.95,8.66,8.52,455446.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.91,9.29,0.0,6.4042554,999.0,474
FATN11,FATN11,ETF,FATN11,9.5,A,1.0,Fraco,87.05,86.08,83.42,81.52,3147466.96,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.11,87.53,0.0,15.74141,999.0,475
GRUL11,GRUL11,ETF,GRUL11,9.5,A,1.0,Fraco,8.88,8.64,8.29,8.07,249980.88,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.95,9.23,0.0,7.7217393,999.0,476
ITRI11,ITRI11,ETF,ITRI11,9.5,A,1.0,Fraco,86.1,85.86,80.2,77.96,1505716.77,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.05,90.13,0.0,19.435667,999.0,477
IMAB11,IMAB11,ETF,IMAB11,9.5,A,0.0,Fraco,114.04,112.01,108.88,107.7,4512334.76,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.28,114.75,0.0,999.0,999.0,478
SAPI11,SAPI11,ETF,SAPI11,9.5,A,1.0,Fraco,9.24,9.04,8.56,8.33,362402.03,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.52,9.33,0.0,9.058824,999.0,479
PCIP11,PCIP11,ETF,PCIP11,9.5,A,1.0,Fraco,85.63,84.31,81.06,80.9,2158732.23,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.8,86.85,0.0,8.362305,999.0,480
KNRI11,KNRI11,ETF,KNRI11,9.5,A,1.0,Fraco,168.8,165.01,153.28,148.35,14693871.47,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.7,170.33,7.609000000000001,11.454163,1.0537816,481
XPCI11,XPCI11,ETF,XPCI11,9.5,A,1.0,Fraco,83.14,82.59,79.88,78.44,2184420.34,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.01,85.77,0.0,6.2511277,999.0,482
JURO11,JURO11,ETF,JURO11,9.5,A,0.0,Fraco,101.8,101.29,97.73,95.75,3536430.31,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.68,103.6,0.0,999.0,999.0,483
VILG11,VILG11,ETF,VILG11,9.5,A,1.0,Fraco,102.55,99.24,93.86,89.74,3603402.01,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.9,103.5,0.0,16.487139,999.0,484
OIAG11,OIAG11,ETF,OIAG11,9.5,A,0.0,Fraco,9.28,9.08,8.39,8.04,148999.68,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.06,9.41,0.0,999.0,999.0,485
HGRU11,HGRU11,ETF,HGRU11,9.5,A,0.0,Fraco,131.54,128.24,124.05,122.12,5510604.94,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.26,132.84,0.0,13154.0,999.0,486
IAAG11,IAAG11,ETF,IAAG11,9.5,A,0.0,Fraco,8.77,8.39,7.93,7.66,133777.59,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.54,8.79,0.0,999.0,999.0,487
XFIX11,XFIX11,ETF,XFIX11,9.5,A,0.0,Fraco,13.8,13.7,13.27,13.02,292546.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.25,13.92,0.0,999.0,999.0,488
