ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,wedge_weekly,cup_handle_weekly,double_bottom_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
CXCI11,CXCI11,ETF,CXCI11,8.5,B,0.5,C,1.0,Fraco,72.9,73.06,68.07,66.02,66703.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.69,75.0,False,False,False,False,False,False,False,0.0,4.428919,999.0,437
BPRE11,BPRE11,ETF,BPRE11,8.5,B,0.5,C,0.0,Fraco,107.08,105.86,104.04,104.04,110827.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.48,107.38,False,False,False,False,False,False,False,0.0,999.0,999.0,438
GLFT11,GLFT11,ETF,GLFT11,8.5,B,0.5,C,0.0,Fraco,108.29,106.93,104.19,104.19,155287.86,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.01,108.25,False,False,False,False,False,False,False,0.0,999.0,999.0,439
SEQR11,SEQR11,ETF,SEQR11,8.5,B,0.5,C,1.0,Fraco,54.86,54.92,51.14,49.46,60894.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.86,55.98,False,False,False,False,False,False,False,0.0,5.305609,999.0,440
SPXH11,SPXH11,ETF,SPXH11,8.5,B,0.5,C,0.0,Fraco,55.09,50.65,50.45,,57128.33,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.13,54.83,False,False,False,False,False,False,False,0.0,999.0,999.0,441
EALT4,ELECTRO ACO ALTONA S.A.,BR_STOCK,EALT4,8.5,B,0.5,C,3.0,OK,13.22,13.56,12.65,12.34,62134.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.52,13.89,False,False,False,False,False,False,False,27.951999999999998,3.4789474,0.8359153,442
GCRA11,GCRA11,ETF,GCRA11,8.5,B,0.5,C,0.0,Fraco,53.94,54.9,51.25,49.97,101946.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.43,55.99,False,False,False,False,False,False,False,0.0,999.0,999.0,443
RZZR11,RZZR11,ETF,RZZR11,8.5,B,0.5,C,1.0,Fraco,134.11,135.19,132.98,132.1,53778.11,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.11,136.98,False,False,False,False,False,False,False,0.0,5.590246,999.0,444
NCDI11,NCDI11,ETF,NCDI11,8.5,B,0.5,C,0.0,Fraco,107.88,106.48,103.97,103.97,242082.71,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.88,107.89,False,False,False,False,False,False,False,0.0,999.0,999.0,445
HSML11,HSML11,ETF,HSML11,8.5,B,1.8,C,0.0,Fraco,92.91,93.74,88.04,85.15,31550379.04,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,6.48,95.64,False,False,False,False,True,False,False,0.0,20.41978,999.0,446
CPSH11,CPSH11,ETF,CPSH11,8.5,B,0.5,C,0.0,Fraco,10.4,10.5,10.21,9.85,3638231.87,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.0,10.77,False,False,False,False,False,False,False,0.0,999.0,999.0,447
CPTS11,CPTS11,ETF,CPTS11,8.5,B,0.5,C,0.0,Fraco,7.78,7.93,7.52,7.31,18998192.57,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.15,8.06,False,False,False,False,False,False,False,0.0,999.0,999.0,448
F1TN34,F1TN34,BDR,FTNT (BDR: F1TN34),8.5,B,2.0,C,4.0,Forte,114.07,83.99,82.51,82.95,1129600985.98,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,True,1.55,112.39,False,False,False,False,False,True,True,132.392,44.21318,84.62166,449
A1PD34,A1PD34,BDR,APD (BDR: A1PD34),8.5,B,2.0,C,1.0,Fraco,295.41,289.9,268.16,271.67,179372954.22,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.56,307.29,False,False,False,False,False,True,False,12.353,31.161394,4.2033296,450
RBHY11,RBHY11,ETF,RBHY11,8.5,B,0.5,C,1.0,Fraco,78.07,78.23,74.32,72.7,722459.78,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.14,79.64,False,False,False,False,False,False,False,0.0,6.5440063,999.0,451
FGAA11,FGAA11,ETF,FGAA11,8.5,B,0.5,C,0.0,Fraco,9.05,9.16,8.7,8.46,2056576.34,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.72,9.31,False,False,False,False,False,False,False,0.0,999.0,999.0,452
IBOB11,IBOB11,ETF,IBOB11,8.5,B,0.5,C,0.0,Fraco,151.49,153.47,139.59,133.24,33713494.76,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,19.92,164.21,False,False,False,False,False,False,False,0.0,999.0,999.0,453
LASC11,LASC11,ETF,LASC11,8.5,B,0.5,C,1.0,Fraco,113.36,114.43,106.3,101.97,802702.16,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,8.64,118.32,False,False,False,False,False,False,False,0.0,12.41621,999.0,454
SPXI11,SPXI11,ETF,SPXI11,8.5,B,0.5,C,0.0,Fraco,49.53,47.89,49.25,48.92,17532034.61,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.15,49.89,False,False,False,False,False,False,False,0.0,999.0,999.0,455
N1IS34,N1IS34,BDR,NI (BDR: N1IS34),8.5,B,2.0,C,2.0,Fraco,46.72,46.92,44.1,43.33,171457732.48,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.54,48.98,False,False,False,False,False,True,False,9.1120005,23.243782,2.36533,456
N1GG34,N1GG34,BDR,NGG (BDR: N1GG34),8.5,B,0.5,C,0.0,Fraco,86.89,87.65,81.94,78.97,86924755.39,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.19,91.17,False,False,False,False,False,False,False,7.868,21.401478,8.6904,457
RPRI11,RPRI11,ETF,RPRI11,8.5,B,0.5,C,1.0,Fraco,82.97,83.59,81.81,80.5,698441.47,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.02,85.78,False,False,False,False,False,False,False,0.0,6.3578544,999.0,458
BLFT11,BLFT11,ETF,BLFT11,8.5,B,0.5,C,0.0,Fraco,107.81,106.41,103.92,103.92,890510.58,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.35,107.81,False,False,False,False,False,False,False,0.0,999.0,999.0,459
QQQI11,QQQI11,ETF,QQQI11,8.5,B,0.5,C,0.0,Fraco,94.82,90.65,93.12,92.55,680902.42,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.79,94.54,False,False,False,False,False,False,False,0.0,999.0,999.0,460
PPEI11,PPEI11,ETF,PPEI11,8.5,B,0.5,C,0.0,Fraco,83.83,83.07,78.19,78.84,596031.31,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.31,85.89,False,False,False,False,False,False,False,0.0,999.0,999.0,461
PATL11,PATL11,ETF,PATL11,8.5,B,0.5,C,0.0,Fraco,64.97,66.23,63.13,60.83,2267388.07,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.59,66.95,False,False,False,False,False,False,False,0.0,3248.5002,999.0,462
E1LV34,E1LV34,BDR,ELV (BDR: E1LV34),8.5,B,2.0,C,3.0,OK,378.07,316.06,332.15,324.49,493721622.56,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.82,377.87,False,False,False,False,False,True,False,12.086,16.026707,1.8719116,463
BDIF11,BDIF11,ETF,BDIF11,8.5,B,0.5,C,0.0,Fraco,75.09,75.33,71.43,70.51,2829766.51,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.97,77.45,False,False,False,False,False,False,False,0.0,999.0,999.0,464
W1BD34,W1BD34,BDR,WBD (BDR: W1BD34),8.5,B,0.5,C,1.0,Fraco,27.11,27.4,26.0,23.1,339075621.63,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.81,27.59,False,False,False,False,False,False,False,-4.9590003000000005,999.0,1.8718498,465
A1DC34,A1DC34,BDR,ADC (BDR: A1DC34),8.5,B,0.5,C,3.0,OK,76.22,77.4,73.96,73.06,58811352.94,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.77,79.74,False,False,False,False,False,False,False,3.7039999999999997,41.2,1.5073072,466
BBIG11,BBIG11,ETF,BBIG11,8.5,B,0.5,C,1.0,Fraco,6.95,7.0,6.88,6.75,525482.54,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.49,7.05,False,False,False,False,False,False,False,0.0,4.1616764,999.0,467
RBFM11,RBFM11,ETF,RBFM11,8.5,B,1.8,C,1.0,Fraco,10.55,10.83,9.99,9.48,718676.56,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.9,10.86,False,False,False,False,True,False,False,0.0,3.936567,999.0,468
KDIF11,KDIF11,ETF,KDIF11,8.5,B,0.5,C,0.0,Fraco,127.29,127.37,122.6,119.79,2183532.68,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.65,129.0,False,False,False,False,False,False,False,0.0,999.0,999.0,469
RBRY11,RBRY11,ETF,RBRY11,8.5,B,0.5,C,0.0,Fraco,93.12,94.55,92.54,90.6,8768645.06,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.14,96.19,False,False,False,False,False,False,False,0.0,999.0,999.0,470
NLFA11,NLFA11,ETF,NLFA11,8.5,B,0.5,C,0.0,Fraco,105.36,103.96,102.69,,1996045.21,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,True,1.69,105.33,False,False,False,False,False,False,False,0.0,999.0,999.0,471
RBRP11,RBRP11,ETF,RBRP11,8.5,B,0.5,C,0.0,Fraco,51.75,52.28,51.7,50.64,956340.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.54,52.97,False,False,False,False,False,False,False,0.0,999.0,999.0,472
PHMO34,PHMO34,BDR,PM (BDR: PHMO34),8.5,B,0.5,C,1.0,Fraco,170.99,165.68,162.27,161.81,791974408.44,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.05,171.75,False,False,False,False,False,False,False,0.0,24.0831,-26.633957,473
GAME11,GAME11,ETF,GAME11,8.5,B,0.5,C,1.0,Fraco,8.83,8.91,8.53,8.34,379504.57,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.36,9.16,False,False,False,False,False,False,False,0.0,6.21831,999.0,474
GICP11,GICP11,ETF,GICP11,8.5,B,0.5,C,0.0,Fraco,10.64,10.54,10.34,10.34,341831.29,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.68,10.64,False,False,False,False,False,False,False,0.0,999.0,999.0,475
GPUS11,GPUS11,ETF,GPUS11,8.5,B,0.5,C,0.0,Fraco,109.15,105.6,108.47,107.75,3779318.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,5.06,109.9,False,False,False,False,False,False,False,0.0,999.0,999.0,476
A1EG34,A1EG34,BDR,AEG (BDR: A1EG34),8.5,B,2.0,C,2.0,Fraco,8.31,7.54,7.62,7.61,44775113.26,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.18,8.41,False,False,False,False,False,True,False,10.421,11.871429,1.4255233,477
JURO11,JURO11,ETF,JURO11,8.5,B,0.5,C,0.0,Fraco,100.4,101.31,97.84,95.86,4875323.67,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.9,103.6,False,False,False,False,False,False,False,0.0,999.0,999.0,478
WRLD11,WRLD11,ETF,WRLD11,8.5,B,0.5,C,0.0,Fraco,137.01,133.55,135.61,134.28,6412889.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.23,138.77,False,False,False,False,False,False,False,0.0,999.0,999.0,479
UTEC11,UTEC11,ETF,UTEC11,8.5,B,0.5,C,0.0,Fraco,26.08,22.94,23.65,23.41,1904048.63,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.57,25.8,False,False,False,False,False,False,False,0.0,999.0,999.0,480
SPXS11,SPXS11,ETF,SPXS11,8.5,B,0.5,C,1.0,Fraco,8.45,8.46,8.29,8.14,316148.29,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.71,8.72,False,False,False,False,False,False,False,0.0,5.748299,999.0,481
BAZA3,BCO AMAZONIA S.A.,BR_STOCK,BAZA3,8.5,B,0.5,C,3.0,OK,83.99,84.51,80.32,78.81,226772.99,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.53,86.7,False,False,False,False,False,False,False,15.238999999999999,3.9524705,0.64647967,482
UNHH34,UNHH34,BDR,UNH (BDR: UNHH34),8.5,B,2.0,C,3.0,OK,379.98,309.67,318.94,314.2,2450567086.85,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.91,372.9,False,False,False,False,False,True,False,12.175999599999999,28.656109,3.6580858,483
BOTZ39,GLOBAL X ROBOTICS & ARTIFICIAL INTELLIGENCE ETF,BDR,BOTZ (BDR: BOTZ39),8.5,B,2.0,C,0.0,Fraco,41.45,36.16,36.6,35.95,61184346.13,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.3,40.42,False,False,False,False,False,True,True,0.0,41.271957,999.0,484
R1IN34,R1IN34,BDR,O (BDR: R1IN34),8.5,B,0.5,C,3.0,OK,61.92,63.08,59.78,58.95,449879746.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.25,65.07,False,False,False,False,False,False,False,2.831,50.754097,1.4663603,485
XB5011,XB5011,ETF,XB5011,8.5,B,0.5,C,0.0,Fraco,53.05,52.11,51.29,,253048.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.57,53.72,False,False,False,False,False,False,False,0.0,999.0,999.0,486
TRVC34,TRVC34,BDR,TRV (BDR: TRVC34),8.5,B,2.0,C,5.0,Forte,298.04,300.36,288.54,283.44,268474439.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.69,311.58,False,False,False,False,False,True,False,25.272,8.896717,1.9809642,487
BOL511,BOL511,ETF,BOL511,8.5,B,0.5,C,0.0,Fraco,108.57,106.67,103.98,103.98,542850.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,True,2.64,108.36,False,False,False,False,False,False,False,0.0,999.0,999.0,488
COWC34,COWC34,BDR,COST (BDR: COWC34),8.5,B,2.0,C,4.0,Forte,1008.79,997.5,949.39,949.44,1820563273.35,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.02,1031.27,False,False,False,False,False,True,False,29.650998,52.350285,27.06127,489
ALZC11,ALZC11,ETF,ALZC11,8.5,B,0.5,C,0.0,Fraco,7.58,7.7,7.43,7.3,3954197.92,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,15.97,7.85,False,False,False,False,False,False,False,0.0,21.055555,999.0,490
LIFE11,LIFE11,ETF,LIFE11,8.5,B,0.5,C,1.0,Fraco,8.39,8.57,8.01,7.9,4395034.56,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,3.27,8.67,False,False,False,False,False,False,False,0.0,4.2588835,999.0,491
KNDI11,KNDI11,ETF,KNDI11,8.5,B,0.5,C,0.0,Fraco,102.86,102.93,98.06,95.9,687619.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.56,105.0,False,False,False,False,False,False,False,0.0,999.0,999.0,492
SPXB11,SPXB11,ETF,SPXB11,8.5,B,0.5,C,0.0,Fraco,15.95,15.4,15.81,15.7,165481.25,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.41,16.11,False,False,False,False,False,False,False,0.0,999.0,999.0,493
MIDW11,MIDW11,ETF,MIDW11,8.5,B,0.5,C,0.0,Fraco,10.69,10.54,10.37,,9191037.15,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,11.49,10.7,False,False,False,False,False,False,False,0.0,999.0,999.0,494
C1BL34,C1BL34,BDR,CB (BDR: C1BL34),8.5,B,0.5,C,5.0,Forte,319.64,327.53,309.71,300.68,296274329.58,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.56,334.97,False,False,False,False,False,False,False,15.433,11.310687,1.6829094,495
XBOV11,XBOV11,ETF,XBOV11,8.5,B,0.5,C,0.0,Fraco,179.53,182.15,165.77,158.32,77736.49,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.43,193.98,False,False,False,False,False,False,False,0.0,999.0,999.0,496
UPSS34,UPSS34,BDR,UPS (BDR: UPSS34),8.25,B,0.5,C,2.0,Fraco,100.78,102.01,99.76,95.73,481264806.17,False,0.0,False,0.0,False,0.0,True,0.7,True,0.5,False,False,0.61,109.84,False,False,False,False,False,False,False,33.353,16.307444,5.2728505,497
GILD34,GILD34,BDR,GILD (BDR: GILD34),8.12,B,0.5,C,5.0,Forte,131.33,138.73,130.91,126.3,1346145651.77,False,0.0,False,0.0,False,0.0,True,0.65,True,0.5,False,False,1.59,142.38,False,False,False,False,False,False,False,43.36,17.868029,7.1792493,498
E1CO34,E1CO34,BDR,EC (BDR: E1CO34),8.1,B,0.5,C,2.0,Fraco,12.64,13.31,11.1,10.46,34904096.95,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.03,14.38,False,False,False,False,False,False,False,11.799999999999999,9.294118,0.0064389696,499
SAPR3,CIA SANEAMENTO DO PARANA - SANEPAR,BR_STOCK,SAPR3,8.1,B,0.5,C,4.0,Forte,9.62,9.82,9.04,8.68,1036073.99,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.52,10.8,False,False,False,False,False,False,False,17.944999,7.4573646,0.23547265,500
OXYP34,OXYP34,BDR,OXY (BDR: OXYP34),8.1,B,0.5,C,2.0,Fraco,53.03,58.12,47.87,47.14,686133942.21,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.02,60.79,False,False,False,False,False,False,False,4.053,71.66216,1.884506,501
F1SL34,F1SL34,BDR,FSLY (BDR: F1SL34),8.1,B,0.5,C,2.0,Fraco,20.51,25.64,15.56,13.57,392614730.38,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.51,32.77,False,False,False,False,False,False,False,-10.656,999.0,3.2821252,502
BMEB4,BCO MERCANTIL DO BRASIL S.A.,BR_STOCK,BMEB4,8.1,B,0.5,C,4.0,Forte,71.3,77.45,67.48,61.48,2231690.1,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.54,83.29,False,False,False,False,False,False,False,32.384997999999996,9.271782,3.247848,503
F1AN34,F1AN34,BDR,FANG (BDR: F1AN34),8.1,B,0.5,C,2.0,Fraco,188.7,190.35,164.19,158.29,596556170.35,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.17,214.51,False,False,False,False,False,False,False,0.47400002,192.55101,1.4554234,504
C1FI34,C1FI34,BDR,CF (BDR: C1FI34),8.1,B,1.8,C,5.0,Forte,115.02,122.09,97.13,94.41,352593799.71,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.96,129.0,False,False,False,False,True,False,False,27.3,10.362162,3.6506171,505
K2CG34,K2CG34,BDR,KC (BDR: K2CG34),8.1,B,0.5,C,1.0,Fraco,15.88,14.73,13.2,13.61,18201656.13,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.16,18.38,False,False,False,False,False,False,False,-12.737000000000002,999.0,3.5207663,506
MOVI3,MOVIDA PARTICIPACOES SA,BR_STOCK,MOVI3,8.1,B,0.5,C,0.0,Fraco,11.74,12.83,10.94,9.91,58742262.85,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.79,14.7,False,False,False,False,False,False,False,0.0,0.0,0.0,507
PRIO3,PRIO S.A.,BR_STOCK,PRIO3,8.1,B,0.5,C,0.0,Fraco,63.27,63.43,48.96,46.5,494803038.58,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.71,70.8,False,False,False,False,False,False,False,0.0,0.0,0.0,508
Y2PF34,Y2PF34,BDR,YPF (BDR: Y2PF34),8.1,B,0.5,C,1.0,Fraco,42.37,41.52,37.0,35.3,91027705.71,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.2,45.31,False,False,False,False,False,False,False,-7.420999999999999,999.0,1.4694936,509
ALPA4,ALPARGATAS S.A.,BR_STOCK,ALPA4,8.1,B,0.5,C,0.0,Fraco,12.29,12.4,11.7,10.79,53980137.83,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,3.03,12.94,False,False,False,False,False,False,False,0.0,0.0,0.0,510
EGIE3,ENGIE BRASIL ENERGIA S.A.,BR_STOCK,EGIE3,8.1,B,0.5,C,0.0,Fraco,34.29,33.44,31.4,30.55,86043899.3,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.78,38.81,False,False,False,False,False,False,False,0.0,0.0,0.0,511
P2AN34,P2AN34,BDR,PANW (BDR: P2AN34),8.1,B,2.0,C,4.0,Forte,207.88,168.37,183.06,184.88,2419286708.83,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,True,1.9,199.09,False,False,False,False,False,True,False,16.259001,114.85084,15.558716,512
A1PA34,A1PA34,BDR,APA (BDR: A1PA34),8.1,B,0.5,C,4.0,Forte,35.56,37.55,29.0,27.06,322938152.47,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.27,42.09,False,False,False,False,False,False,False,26.217000000000002,8.289044,1.9443382,513
A1ES34,A1ES34,BDR,AES (BDR: A1ES34),8.0,B,1.8,C,3.0,OK,14.33,14.19,14.18,13.81,161182406.14,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.82,14.45,False,False,False,False,True,False,False,5.2600004,7.463542,2.312036,514
HYBR11,HYBR11,ETF,HYBR11,8.0,B,0.5,C,0.0,Fraco,53.77,53.23,52.06,51.98,2907236.38,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.71,57.33,False,False,False,False,False,False,False,0.0,999.0,999.0,515
MATB11,MATB11,ETF,MATB11,8.0,B,2.1,C,0.0,Fraco,63.3,62.95,60.61,58.26,2525986.47,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.57,65.35,False,False,False,False,True,False,False,0.0,999.0,999.0,516
E1IX34,E1IX34,BDR,EIX (BDR: E1IX34),8.0,B,0.5,C,3.0,OK,68.95,70.95,62.93,60.34,129067499.29,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.62,76.16,False,False,False,False,False,False,False,18.864,7.494565,1.5392343,517
J1CI34,J1CI34,BDR,JCI (BDR: J1CI34),8.0,B,0.5,C,3.0,OK,139.52,137.54,125.06,120.44,360296459.03,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.73,147.32,False,False,False,False,False,False,False,13.449,42.797546,6.297166,518
N1OV34,N1OV34,BDR,NOV (BDR: N1OV34),8.0,B,0.5,C,1.0,Fraco,19.25,19.36,17.25,16.11,59551800.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.51,20.93,False,False,False,False,False,False,False,1.52,77.0,1.1163951,519
BISE11,BISE11,ETF,BISE11,8.0,B,0.5,C,0.0,Fraco,101.42,,,,4293514.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.33,105.0,False,False,False,False,False,False,False,0.0,999.0,999.0,520
CEBR6,CIA ENERGETICA DE BRASILIA,BR_STOCK,CEBR6,8.0,B,0.5,C,4.0,Forte,30.46,30.54,27.81,26.06,91380.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.38,32.32,False,False,False,False,False,False,False,18.968001,12.331984,2.4003153,521
XSPI11,XSPI11,ETF,XSPI11,8.0,B,0.5,C,0.0,Fraco,103.0,,,,108768.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.09,103.61,False,False,False,False,False,False,False,0.0,999.0,999.0,522
A1PL34,A1PL34,BDR,APLD (BDR: A1PL34),8.0,B,0.5,C,1.0,Fraco,41.25,29.56,30.45,27.02,810269625.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.79,44.25,False,False,False,False,False,False,False,-5.5609997,999.0,7.4445047,523
RBHG11,RBHG11,ETF,RBHG11,8.0,B,0.5,C,1.0,Fraco,68.02,67.84,63.5,62.64,93663.54,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.32,71.99,False,False,False,False,False,False,False,0.0,6.8915906,999.0,524
BTAG11,BTAG11,ETF,BTAG11,8.0,B,0.5,C,0.0,Fraco,112.23,110.59,103.71,99.43,84958.11,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.24,119.0,False,False,False,False,False,False,False,0.0,999.0,999.0,525
NEXT34,NEXT34,BDR,NEE (BDR: NEXT34),8.0,B,0.5,C,2.0,Fraco,93.1,92.88,86.82,83.0,579891960.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.69,98.75,False,False,False,False,False,False,False,10.325,23.62944,3.515728,526
ITSA3,ITAUSA S.A.,BR_STOCK,ITSA3,8.0,B,0.5,C,5.0,Forte,13.5,13.82,12.39,11.75,1684800.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.57,14.99,False,False,False,False,False,False,False,17.571,9.121621,1.7051914,527
MATD3,HOSPITAL MATER DEI S/A,BR_STOCK,MATD3,8.0,B,0.5,C,3.0,OK,5.63,5.76,5.17,4.98,584957.01,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.75,5.97,False,False,False,False,False,False,False,7.577,17.060606,1.2769336,528
FLMA11,FLMA11,ETF,FLMA11,8.0,B,0.5,C,0.0,Fraco,155.0,152.63,148.39,143.23,74400.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.57,163.5,False,False,False,False,False,False,False,0.0,999.0,999.0,529
CMDB11,CMDB11,ETF,CMDB11,8.0,B,0.5,C,0.0,Fraco,17.19,17.31,15.38,14.83,81153.99,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.39,18.37,False,False,False,False,False,False,False,0.0,999.0,999.0,530
BBGO11,BBGO11,ETF,BBGO11,8.0,B,0.5,C,0.0,Fraco,74.58,74.71,68.23,65.69,554502.31,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.03,79.25,False,False,False,False,False,False,False,0.0,999.0,999.0,531
IVWO11,IVWO11,ETF,IVWO11,8.0,B,0.5,C,0.0,Fraco,20.72,,,,148230.88,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.16,21.3,False,False,False,False,False,False,False,0.0,999.0,999.0,532
ADSH11,ADSH11,ETF,ADSH11,8.0,B,0.5,C,0.0,Fraco,10.6,,,,21020903.16,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.31,10.6,False,False,False,False,False,False,False,0.0,999.0,999.0,533
P1AC34,P1AC34,BDR,PCAR (BDR: P1AC34),8.0,B,0.5,C,2.0,Fraco,114.31,119.74,112.79,108.89,231923554.05,False,0.0,False,0.0,False,0.0,True,1.0,False,0.0,False,False,0.63,129.31,False,False,False,False,False,False,False,13.108,24.321278,3.0448563,534
